,volts,amps,power,sysstatus,timestamp,M_ID,cycle
646,0.03,0.01,0.0,11100000_00010001,5.538365364074707,_M_00005,3
647,0.03,0.012,0.0,11100000_00010001,5.571292161941528,_M_00005,3
648,0.03,0.01,0.0,11100000_00010001,5.6042256355285645,_M_00005,3
649,0.03,0.012,0.0,11100000_00010001,5.638169288635254,_M_00005,3
650,0.03,0.01,0.0,11100000_00010001,5.670939683914185,_M_00005,3
651,0.03,0.014,0.0,11100000_00010001,5.704866886138916,_M_00005,3
652,0.03,0.012,0.0,11100000_00010001,5.7374231815338135,_M_00005,3
653,0.03,0.01,0.0,11100000_00010001,5.771340608596802,_M_00005,3
654,0.03,0.012,0.0,11100000_00010001,5.804308176040649,_M_00005,3
655,0.03,0.012,0.0,11100000_00010001,5.83814001083374,_M_00005,3
656,0.03,0.012,0.0,11100000_00010001,5.871121168136597,_M_00005,3
657,0.05,0.012,0.0,11100000_00010001,5.904914617538452,_M_00005,3
658,0.03,0.014,0.0,11100000_00010001,5.937602281570435,_M_00005,3
659,0.03,0.01,0.0,11100000_00010001,5.971414089202881,_M_00005,3
540,0.03,0.012,0.0,11100000_00010001,6.004448652267456,_M_00005,4
541,5.29,1.154,1.6,11100000_00010000,6.0384416580200195,_M_00005,4
542,13.52,0.018,0.3,11100000_00010000,6.071622133255005,_M_00005,4
543,13.53,0.012,0.2,11100000_00010000,6.104515314102173,_M_00005,4
544,13.52,0.016,0.2,11100000_00010000,6.137414932250977,_M_00005,4
545,13.52,0.014,0.2,11100000_00010000,6.171339988708496,_M_00005,4
546,13.52,-0.014,0.2,10100000_00010000,6.203022003173828,_M_00005,4
547,13.52,0.014,0.2,11100000_00010000,6.237647294998169,_M_00005,4
548,13.52,0.014,0.2,11100000_00010000,6.271536827087402,_M_00005,4
549,13.52,0.01,0.1,11100000_00010000,6.3044397830963135,_M_00005,4
550,13.52,0.014,0.2,11100000_00010000,6.337366580963135,_M_00005,4
551,13.52,0.014,0.2,11100000_00010000,6.37139105796814,_M_00005,4
552,13.52,0.016,0.2,11100000_00010000,6.404340982437134,_M_00005,4
553,13.52,0.014,0.2,11100000_00010000,6.43825364112854,_M_00005,4
554,13.52,0.014,0.2,11100000_00010000,6.471389532089233,_M_00005,4
555,13.52,0.016,0.2,11100000_00010000,6.504481792449951,_M_00005,4
556,13.52,0.012,0.2,11100000_00010000,6.537415266036987,_M_00005,4
557,13.52,0.012,0.2,11100000_00010000,6.571366786956787,_M_00005,4
558,13.52,0.014,0.2,11100000_00010000,6.606546640396118,_M_00005,4
559,13.52,0.014,0.2,11100000_00010000,6.637490510940552,_M_00005,4
560,13.53,0.014,0.2,11100000_00010000,6.6714653968811035,_M_00005,4
561,13.52,0.012,0.2,11100000_00010000,6.704390287399292,_M_00005,4
562,13.53,-0.008,0.2,10100000_00010000,6.738316535949707,_M_00005,4
563,13.52,0.012,0.2,11100000_00010000,6.7711403369903564,_M_00005,4
564,13.53,0.016,0.2,11100000_00010000,6.805694580078125,_M_00005,4
565,13.53,0.014,0.2,11100000_00010000,6.8375403881073,_M_00005,4
566,13.53,0.014,0.2,11100000_00010000,6.8715410232543945,_M_00005,4
567,13.52,0.016,0.2,11100000_00010000,6.904566287994385,_M_00005,4
568,13.52,0.014,0.2,11100000_00010000,6.937524318695068,_M_00005,4
569,13.52,0.014,0.2,11100000_00010000,6.971079349517822,_M_00005,4
570,13.52,0.014,0.2,11100000_00010000,7.005090713500977,_M_00005,4
571,13.52,0.012,0.2,11100000_00010000,7.037543058395386,_M_00005,4
572,13.52,0.014,0.2,11100000_00010000,7.071265935897827,_M_00005,4
573,13.52,0.014,0.2,11100000_00010000,7.104090213775635,_M_00005,4
574,13.53,0.016,0.2,11100000_00010000,7.138017177581787,_M_00005,4
575,13.53,0.012,0.2,11100000_00010000,7.170965194702148,_M_00005,4
576,13.53,0.01,0.1,11100000_00010000,7.204965353012085,_M_00005,4
577,13.52,0.014,0.2,11100000_00010000,7.2375168800354,_M_00005,4
578,13.52,0.014,0.2,11100000_00010000,7.271542310714722,_M_00005,4
579,13.52,0.014,0.2,11100000_00010000,7.304515838623047,_M_00005,4
580,13.52,0.016,0.2,11100000_00010000,7.337415933609009,_M_00005,4
581,13.52,0.016,0.2,11100000_00010000,7.374197959899902,_M_00005,4
582,13.52,0.012,0.2,11100000_00010000,7.404145956039429,_M_00005,4
583,13.53,0.012,0.2,11100000_00010000,7.438090562820435,_M_00005,4
584,13.53,0.012,0.2,11100000_00010000,7.471065521240234,_M_00005,4
585,13.53,0.012,0.2,11100000_00010000,7.504992246627808,_M_00005,4
586,13.53,0.014,0.2,11100000_00010000,7.53751540184021,_M_00005,4
587,13.52,0.012,0.1,11100000_00010000,7.5732738971710205,_M_00005,4
588,13.53,0.014,0.2,11100000_00010000,7.604196786880493,_M_00005,4
589,13.52,0.014,0.2,11100000_00010000,7.6381752490997314,_M_00005,4
590,13.52,0.014,0.2,11100000_00010000,7.67109751701355,_M_00005,4
591,13.52,0.012,0.2,11100000_00010000,7.7046449184417725,_M_00005,4
592,13.52,0.012,0.2,11100000_00010000,7.737455368041992,_M_00005,4
593,13.52,0.012,0.2,11100000_00010000,7.772339820861816,_M_00005,4
594,13.53,0.014,0.2,11100000_00010000,7.804854393005371,_M_00005,4
595,13.53,0.01,0.1,11100000_00010000,7.83781099319458,_M_00005,4
596,13.53,0.014,0.2,11100000_00010000,7.87127161026001,_M_00005,4
597,13.53,0.014,0.2,11100000_00010000,7.904577255249023,_M_00005,4
598,13.53,0.014,0.2,11100000_00010000,7.937587261199951,_M_00005,4
599,13.52,0.014,0.2,11100000_00010000,7.971618175506592,_M_00005,4
480,13.53,0.012,0.2,11100000_00010000,8.004625082015991,_M_00005,5
481,13.53,0.012,0.2,11100000_00010000,8.037641286849976,_M_00005,5
482,13.52,0.014,0.2,11100000_00010000,8.07157039642334,_M_00005,5
483,13.53,-0.012,0.2,10100000_00010000,8.104617595672607,_M_00005,5
484,13.53,0.016,0.2,11100000_00010000,8.138166904449463,_M_00005,5
485,13.52,0.014,0.2,11100000_00010000,8.171192169189453,_M_00005,5
486,13.52,0.014,0.2,11100000_00010000,8.204241514205933,_M_00005,5
487,13.53,0.014,0.2,11100000_00010000,8.237740993499756,_M_00005,5
488,13.52,0.012,0.2,11100000_00010000,8.271740674972534,_M_00005,5
489,13.52,0.012,0.2,11100000_00010000,8.304766654968262,_M_00005,5
490,13.53,0.014,0.2,11100000_00010000,8.340829849243164,_M_00005,5
491,13.52,0.01,0.1,11100000_00010000,8.370766878128052,_M_00005,5
492,13.52,0.014,0.2,11100000_00010000,8.404796361923218,_M_00005,5
493,13.52,0.012,0.2,11100000_00010000,8.437595844268799,_M_00005,5
494,13.53,0.012,0.2,11100000_00010000,8.471476078033447,_M_00005,5
495,13.53,0.012,0.2,11100000_00010000,8.504387617111206,_M_00005,5
496,13.52,0.016,0.2,11100000_00010000,8.5399169921875,_M_00005,5
497,13.52,0.012,0.2,11100000_00010000,8.57152795791626,_M_00005,5
498,13.53,-0.012,0.2,10100000_00010000,8.6044180393219,_M_00005,5
499,13.52,0.012,0.2,11100000_00010000,8.637417078018188,_M_00005,5
500,13.52,0.014,0.2,11100000_00010000,8.671367406845093,_M_00005,5
501,13.52,0.016,0.2,11100000_00010000,8.704367399215698,_M_00005,5
502,13.52,0.014,0.2,11100000_00010000,8.739017724990845,_M_00005,5
503,13.52,0.014,0.2,11100000_00010000,8.771369218826294,_M_00005,5
504,13.52,0.01,0.2,11100000_00010000,8.804250478744507,_M_00005,5
505,13.52,0.014,0.2,11100000_00010000,8.838266372680664,_M_00005,5
506,13.52,0.01,0.1,11100000_00010000,8.871291160583496,_M_00005,5
507,13.53,0.016,0.2,11100000_00010000,8.904968500137329,_M_00005,5
508,13.53,0.014,0.2,11100000_00010000,8.938066482543945,_M_00005,5
509,13.52,0.012,0.2,11100000_00010000,8.970991849899292,_M_00005,5
510,13.53,0.016,0.2,11100000_00010000,9.004749774932861,_M_00005,5
511,13.52,0.012,0.2,11100000_00010000,9.036725282669067,_M_00005,5
512,13.52,0.014,0.2,11100000_00010000,9.071475505828857,_M_00005,5
513,13.52,0.01,0.1,11100000_00010000,9.10407304763794,_M_00005,5
514,13.52,0.014,0.2,11100000_00010000,9.137792587280273,_M_00005,5
515,13.53,0.012,0.2,11100000_00010000,9.170742988586426,_M_00005,5
516,13.53,0.014,0.2,11100000_00010000,9.2047438621521,_M_00005,5
517,13.52,0.014,0.2,11100000_00010000,9.237468004226685,_M_00005,5
518,13.53,0.012,0.2,11100000_00010000,9.271364212036133,_M_00005,5
519,13.52,0.014,0.2,11100000_00010000,9.304325342178345,_M_00005,5
520,13.52,0.012,0.2,11100000_00010000,9.337995767593384,_M_00005,5
521,13.52,0.014,0.2,11100000_00010000,9.370893955230713,_M_00005,5
522,13.52,0.012,0.2,11100000_00010000,9.405277967453003,_M_00005,5
523,13.53,0.012,0.2,11100000_00010000,9.437643051147461,_M_00005,5
524,13.53,0.014,0.2,11100000_00010000,9.471532583236694,_M_00005,5
525,13.52,0.016,0.2,11100000_00010000,9.506574392318726,_M_00005,5
526,13.52,0.014,0.2,11100000_00010000,9.537517070770264,_M_00005,5
527,13.53,0.012,0.2,11100000_00010000,9.57134461402893,_M_00005,5
528,13.53,0.014,0.2,11100000_00010000,9.604742288589478,_M_00005,5
529,13.53,0.018,0.2,11100000_00010000,9.637518167495728,_M_00005,5
530,13.52,0.012,0.2,11100000_00010000,9.671302795410156,_M_00005,5
531,13.52,0.014,0.2,11100000_00010000,9.705605745315552,_M_00005,5
532,13.53,-0.016,0.2,10100000_00010000,9.737544298171997,_M_00005,5
533,13.52,0.016,0.2,11100000_00010000,9.7711021900177,_M_00005,5
534,13.52,0.012,0.2,11100000_00010000,9.804023027420044,_M_00005,5
535,13.53,0.012,0.2,11100000_00010000,9.837997198104858,_M_00005,5
536,13.52,-0.014,0.2,10100000_00010000,9.870943307876587,_M_00005,5
537,13.52,0.016,0.2,11100000_00010000,9.903951406478882,_M_00005,5
538,13.53,0.012,0.2,11100000_00010000,9.93790578842163,_M_00005,5
539,13.53,0.014,0.2,11100000_00010000,9.970843076705933,_M_00005,5
420,13.53,0.014,0.2,11100000_00010000,10.004493236541748,_M_00005,6
421,13.53,0.014,0.2,11100000_00010000,10.037494897842407,_M_00005,6
422,13.52,0.012,0.2,11100000_00010000,10.07142162322998,_M_00005,6
423,13.53,0.014,0.2,11100000_00010000,10.104035139083862,_M_00005,6
