timestamp,volts,amps,power,sysstatus,,M_ID,cycle
80.97522831,13.38,0.705,9.4,11100000_00010000,,_M_00004,41
81.0043242,13.37,0.728,9.7,11100000_00010000,,_M_00004,41
81.03286624,13.37,0.799,10.6,11100000_00010000,,_M_00004,41
81.06206703,13.37,0.831,11.1,11100000_00010000,,_M_00004,41
81.0899446,13.33,0.987,13.1,11100000_00010000,,_M_00004,41
81.11906528,13.37,1.149,15.4,11100000_00010000,,_M_00004,41
81.14716458,13.38,1.233,16.5,11100000_00010000,,_M_00004,41
81.17620087,13.38,1.253,16.7,11100000_00010000,,_M_00004,41
81.2042675,13.33,1.35,17.9,11100000_00010000,,_M_00004,41
81.23282051,13.37,1.616,21.6,11100000_00010000,,_M_00004,41
81.26188564,13.38,1.701,22.7,11100000_00010000,,_M_00004,41
81.28986502,13.37,1.811,24.2,11100000_00010000,,_M_00004,41
81.31897044,13.35,1.94,25.9,11100000_00010000,,_M_00004,41
81.3469789,13.35,2.044,27.3,11100000_00010000,,_M_00004,41
81.37596774,13.37,2.115,28.2,11100000_00010000,,_M_00004,41
81.40394092,13.33,2.253,30,11100000_00010000,,_M_00004,41
81.43294024,13.35,2.362,31.5,11100000_00010000,,_M_00004,41
81.46197891,13.35,2.446,32.6,11100000_00010000,,_M_00004,41
81.49001551,13.33,2.571,34.3,11100000_00010000,,_M_00004,41
81.51899934,13.35,2.671,35.6,11100000_00010000,,_M_00004,41
81.54708958,13.33,2.784,37.1,11100000_00010000,,_M_00004,41
81.57602358,13.33,2.871,38.3,11100000_00010000,,_M_00004,41
81.60411906,13.35,2.985,39.8,11100000_00010000,,_M_00004,41
81.63304162,13.33,3.099,41.3,11100000_00010000,,_M_00004,41
81.66210127,13.33,3.198,42.6,11100000_00010000,,_M_00004,41
81.69009137,13.33,3.297,43.9,11100000_00010000,,_M_00004,41
81.71939373,13.33,3.415,45.5,11100000_00010000,,_M_00004,41
81.7475028,13.31,3.527,47,11100000_00010000,,_M_00004,41
81.77923131,13.33,3.725,49.6,11100000_00010000,,_M_00004,41
81.80418968,13.33,3.725,49.6,11100000_00010000,,_M_00004,41
81.83620429,13.31,3.944,52.5,11100000_00010000,,_M_00004,41
81.86050344,13.31,3.944,52.5,11100000_00010000,,_M_00004,41
81.892766,13.31,4.155,55.4,11100000_00010000,,_M_00004,41
81.92104483,13.31,4.271,56.9,11100000_00010000,,_M_00004,41
81.94931841,13.31,4.397,58.5,11100000_00010000,,_M_00004,41
81.97766638,13.31,4.506,60,11100000_00010000,,_M_00004,41
82.00605989,13.31,4.62,61.5,11100000_00010000,,_M_00004,42
82.03421688,13.29,4.729,62.9,11100000_00010000,,_M_00004,42
82.06215715,13.31,4.821,64.2,11100000_00010000,,_M_00004,42
82.09074259,13.29,4.932,65.6,11100000_00010000,,_M_00004,42
82.11964369,13.29,5.05,67.2,11100000_00010000,,_M_00004,42
82.14769697,13.29,5.133,68.3,11100000_00010000,,_M_00004,42
82.17569017,13.29,5.246,69.8,11100000_00010000,,_M_00004,42
82.20408964,13.29,5.362,71.3,11100000_00010000,,_M_00004,42
82.23316693,13.29,5.461,72.6,11100000_00010000,,_M_00004,42
82.26018119,13.29,5.559,73.9,11100000_00010000,,_M_00004,42
82.29016495,13.29,5.67,75.4,11100000_00010000,,_M_00004,42
82.31910849,13.29,5.784,76.9,11100000_00010000,,_M_00004,42
82.34698105,13.29,5.877,78.1,11100000_00010000,,_M_00004,42
82.37609029,13.28,5.981,79.5,11100000_00010000,,_M_00004,42
82.40409088,13.28,6.1,81.1,11100000_00010000,,_M_00004,42
82.43309045,13.28,6.206,82.5,11100000_00010000,,_M_00004,42
82.46111155,13.28,6.297,83.6,11100000_00010000,,_M_00004,42
82.49016666,13.28,6.409,85.2,11100000_00010000,,_M_00004,42
82.51916575,13.28,6.522,86.6,11100000_00010000,,_M_00004,42
82.54717064,13.28,6.618,87.9,11100000_00010000,,_M_00004,42
82.57614112,13.28,6.721,89.2,11100000_00010000,,_M_00004,42
82.60421515,13.26,6.835,90.7,11100000_00010000,,_M_00004,42
82.63259935,13.28,6.938,92.1,11100000_00010000,,_M_00004,42
82.66155052,13.26,7.031,93.3,11100000_00010000,,_M_00004,42
82.69064069,13.26,7.147,94.8,11100000_00010000,,_M_00004,42
82.71862102,13.26,7.258,96.3,11100000_00010000,,_M_00004,42
82.74771571,13.26,7.35,97.5,11100000_00010000,,_M_00004,42
82.77582288,13.26,7.457,98.9,11100000_00010000,,_M_00004,42
82.80409002,13.26,7.569,100.4,11100000_00010000,,_M_00004,42
82.83314109,13.26,7.682,101.9,11100000_00010000,,_M_00004,42
82.86101127,13.26,7.772,103.1,11100000_00010000,,_M_00004,42
82.89009476,13.24,7.887,104.6,11100000_00010000,,_M_00004,42
82.91919112,13.26,8.021,106.3,11100000_00010000,,_M_00004,42
82.94723082,13.24,8.12,107.6,11100000_00010000,,_M_00004,42
82.97614789,13.24,8.24,109.2,11100000_00010000,,_M_00004,42
83.0042665,13.24,8.35,110.6,11100000_00010000,,_M_00004,42
83.03334236,13.24,8.461,112.1,11100000_00010000,,_M_00004,42
83.06054306,13.24,8.556,113.3,11100000_00010000,,_M_00004,42
83.09052229,13.24,8.662,114.8,11100000_00010000,,_M_00004,42
83.1186409,13.24,8.786,116.4,11100000_00010000,,_M_00004,42
83.14771652,13.24,8.875,117.5,11100000_00010000,,_M_00004,42
83.17528439,13.22,8.976,118.9,11100000_00010000,,_M_00004,42
83.20419097,13.22,9.108,120.6,11100000_00010000,,_M_00004,42
83.23326588,13.22,9.195,121.8,11100000_00010000,,_M_00004,42
83.26133823,13.22,9.295,123,11100000_00010000,,_M_00004,42
83.29044485,13.22,9.425,124.7,11100000_00010000,,_M_00004,42
83.31832147,13.22,9.528,126.2,11100000_00010000,,_M_00004,42
83.34741592,13.22,9.603,127.1,11100000_00010000,,_M_00004,42
83.37605691,13.22,9.702,128.4,11100000_00010000,,_M_00004,42
83.40409255,13.22,9.696,128.3,11100000_00010000,,_M_00004,42
83.43309498,13.22,9.698,128.4,11100000_00010000,,_M_00004,42
83.4611032,13.22,9.694,128.3,11100000_00010000,,_M_00004,42
83.49016666,13.22,9.694,128.3,11100000_00010000,,_M_00004,42
83.51852036,13.22,9.694,128.3,11100000_00010000,,_M_00004,42
83.54672313,13.22,9.692,128.3,11100000_00010000,,_M_00004,42
83.57580757,13.22,9.692,128.3,11100000_00010000,,_M_00004,42
83.60494041,13.22,9.688,128.2,11100000_00010000,,_M_00004,42
83.63301611,13.22,9.688,128.1,11100000_00010000,,_M_00004,42
83.66205597,13.22,9.686,128.2,11100000_00010000,,_M_00004,42
83.69014478,13.22,9.686,128.1,11100000_00010000,,_M_00004,42
83.71829295,13.22,9.686,128.2,11100000_00010000,,_M_00004,42
83.74715567,13.22,9.684,128.1,11100000_00010000,,_M_00004,42
83.77605557,13.22,9.682,128.1,11100000_00010000,,_M_00004,42
83.80414677,13.22,9.678,128.1,11100000_00010000,,_M_00004,42
83.8334434,13.22,9.682,128.2,11100000_00010000,,_M_00004,42
83.86141992,13.22,9.678,128,11100000_00010000,,_M_00004,42
83.89116049,13.22,9.68,128.1,11100000_00010000,,_M_00004,42
83.91926813,13.22,9.678,128,11100000_00010000,,_M_00004,42
83.94672394,13.22,9.676,128.1,11100000_00010000,,_M_00004,42
83.97593999,13.22,9.674,128,11100000_00010000,,_M_00004,42
84.00479269,13.22,9.676,128.1,11100000_00010000,,_M_00004,43
84.03316998,13.22,9.672,128,11100000_00010000,,_M_00004,43
84.06118083,13.22,9.674,128,11100000_00010000,,_M_00004,43
84.08926725,13.22,9.668,127.9,11100000_00010000,,_M_00004,43
84.11836648,13.22,9.668,127.9,11100000_00010000,,_M_00004,43
84.14716554,13.22,9.672,128,11100000_00010000,,_M_00004,43
84.17628622,13.22,9.668,127.9,11100000_00010000,,_M_00004,43
84.20421576,13.22,9.666,127.9,11100000_00010000,,_M_00004,43
84.23329258,13.22,9.666,127.9,11100000_00010000,,_M_00004,43
84.26127362,13.22,9.668,128,11100000_00010000,,_M_00004,43
84.29034114,13.22,9.666,127.8,11100000_00010000,,_M_00004,43
84.31925583,13.22,9.662,127.8,11100000_00010000,,_M_00004,43
84.34714293,13.22,9.66,127.8,11100000_00010000,,_M_00004,43
84.3760581,13.22,9.664,127.9,11100000_00010000,,_M_00004,43
84.40406656,13.22,9.66,127.8,11100000_00010000,,_M_00004,43
84.43315625,13.22,9.66,127.8,11100000_00010000,,_M_00004,43
84.46033812,13.22,9.658,127.8,11100000_00010000,,_M_00004,43
84.49039078,13.22,9.658,127.8,11100000_00010000,,_M_00004,43
84.52138591,13.22,9.656,127.8,11100000_00010000,,_M_00004,43
84.55010104,13.22,9.654,127.7,11100000_00010000,,_M_00004,43
84.57849145,13.22,9.654,127.7,11100000_00010000,,_M_00004,43
84.60676694,13.22,9.652,127.6,11100000_00010000,,_M_00004,43
84.63504124,13.22,9.65,127.7,11100000_00010000,,_M_00004,43
84.66336536,13.22,9.648,127.6,11100000_00010000,,_M_00004,43
84.69164228,13.22,9.65,127.7,11100000_00010000,,_M_00004,43
84.71992278,13.22,9.648,127.6,11100000_00010000,,_M_00004,43
84.74819207,13.22,9.648,127.7,11100000_00010000,,_M_00004,43
84.77647924,13.22,9.65,127.7,11100000_00010000,,_M_00004,43
84.80464649,13.22,9.646,127.7,11100000_00010000,,_M_00004,43
84.83301663,13.22,9.644,127.6,11100000_00010000,,_M_00004,43
84.86199331,13.22,9.642,127.6,11100000_00010000,,_M_00004,43
84.89009142,13.22,9.64,127.5,11100000_00010000,,_M_00004,43
84.91909456,13.22,9.644,127.6,11100000_00010000,,_M_00004,43
84.9471662,13.22,9.635,127.5,11100000_00010000,,_M_00004,43
84.97617388,13.22,9.637,127.5,11100000_00010000,,_M_00004,43
85.00489354,13.22,9.635,127.5,11100000_00010000,,_M_00004,43
85.03358364,13.22,9.637,127.5,11100000_00010000,,_M_00004,43
85.06165266,13.22,9.637,127.5,11100000_00010000,,_M_00004,43
85.09070277,13.22,9.633,127.5,11100000_00010000,,_M_00004,43
85.11946177,13.22,9.635,127.5,11100000_00010000,,_M_00004,43
85.14749098,13.22,9.635,127.5,11100000_00010000,,_M_00004,43
85.17547393,13.22,9.631,127.5,11100000_00010000,,_M_00004,43
85.20447135,13.22,9.633,127.5,11100000_00010000,,_M_00004,43
85.23349738,13.22,9.631,127.5,11100000_00010000,,_M_00004,43
85.26156807,13.22,9.629,127.5,11100000_00010000,,_M_00004,43
85.29056573,13.22,9.631,127.4,11100000_00010000,,_M_00004,43
85.31866813,13.22,9.625,127.4,11100000_00010000,,_M_00004,43
85.347718,13.22,9.629,127.4,11100000_00010000,,_M_00004,43
85.37582588,13.22,9.625,127.4,11100000_00010000,,_M_00004,43
85.40494156,13.22,9.623,127.3,11100000_00010000,,_M_00004,43
85.43294787,13.22,9.627,127.4,11100000_00010000,,_M_00004,43
85.46205759,13.22,9.623,127.4,11100000_00010000,,_M_00004,43
85.49054098,13.22,9.623,127.3,11100000_00010000,,_M_00004,43
85.51864433,13.22,9.623,127.3,11100000_00010000,,_M_00004,43
85.54734111,13.22,9.621,127.3,11100000_00010000,,_M_00004,43
85.57637262,13.22,9.621,127.3,11100000_00010000,,_M_00004,43
85.60444427,13.24,9.619,127.4,11100000_00010000,,_M_00004,43
85.63341689,13.22,9.619,127.3,11100000_00010000,,_M_00004,43
85.66149116,13.22,9.617,127.3,11100000_00010000,,_M_00004,43
85.69044137,13.22,9.615,127.2,11100000_00010000,,_M_00004,43
85.7185173,13.22,9.615,127.3,11100000_00010000,,_M_00004,43
85.74754119,13.22,9.615,127.3,11100000_00010000,,_M_00004,43
85.77489829,13.22,9.613,127.2,11100000_00010000,,_M_00004,43
85.80496883,13.22,9.613,127.3,11100000_00010000,,_M_00004,43
85.83306623,13.22,9.611,127.2,11100000_00010000,,_M_00004,43
85.86104894,13.22,9.617,127.3,11100000_00010000,,_M_00004,43
85.89011645,13.22,9.609,127.2,11100000_00010000,,_M_00004,43
85.91907239,13.22,9.607,127.1,11100000_00010000,,_M_00004,43
85.94717956,13.22,9.611,127.2,11100000_00010000,,_M_00004,43
85.97627997,13.22,9.607,127.1,11100000_00010000,,_M_00004,43
86.00435162,13.22,9.607,127.1,11100000_00010000,,_M_00004,44
86.03346777,13.22,9.607,127.2,11100000_00010000,,_M_00004,44
86.06148458,13.22,9.603,127,11100000_00010000,,_M_00004,44
86.09049368,13.22,9.607,127.1,11100000_00010000,,_M_00004,44
86.11911178,13.22,9.603,127.1,11100000_00010000,,_M_00004,44
86.14770627,13.22,9.605,127.1,11100000_00010000,,_M_00004,44
86.17485356,13.22,9.603,127.1,11100000_00010000,,_M_00004,44
86.20484114,13.22,9.601,127.1,11100000_00010000,,_M_00004,44
86.23294401,13.22,9.605,127.1,11100000_00010000,,_M_00004,44
86.26195049,13.22,9.597,127,11100000_00010000,,_M_00004,44
86.28995419,13.22,9.597,127,11100000_00010000,,_M_00004,44
86.31894302,13.22,9.599,127,11100000_00010000,,_M_00004,44
86.34706044,13.22,9.595,127,11100000_00010000,,_M_00004,44
86.37606978,13.22,9.597,127,11100000_00010000,,_M_00004,44
86.40414238,13.22,9.597,127,11100000_00010000,,_M_00004,44
86.43304181,13.22,9.593,126.9,11100000_00010000,,_M_00004,44
86.46204185,13.22,9.595,127,11100000_00010000,,_M_00004,44
86.49006319,13.22,9.591,126.9,11100000_00010000,,_M_00004,44
86.51909208,13.22,9.595,127,11100000_00010000,,_M_00004,44
86.54749179,13.22,9.591,126.9,11100000_00010000,,_M_00004,44
86.57469964,13.22,9.587,126.9,11100000_00010000,,_M_00004,44
86.60472488,13.22,9.591,126.9,11100000_00010000,,_M_00004,44
86.63281727,13.22,9.589,126.8,11100000_00010000,,_M_00004,44
86.66194081,13.22,9.591,126.9,11100000_00010000,,_M_00004,44
86.68994093,13.22,9.589,126.9,11100000_00010000,,_M_00004,44
86.7187171,13.22,9.587,126.9,11100000_00010000,,_M_00004,44
86.74781919,13.22,9.583,126.9,11100000_00010000,,_M_00004,44
86.77587843,13.2,9.581,126.6,11100000_00010000,,_M_00004,44
86.80496597,13.17,9.583,126.4,11100000_00010000,,_M_00004,44
86.83308578,13.15,9.581,126.1,11100000_00010000,,_M_00004,44
86.86106682,13.13,9.579,125.8,11100000_00010000,,_M_00004,44
86.89016652,13.13,9.583,125.9,11100000_00010000,,_M_00004,44
86.91904235,13.12,9.581,125.9,11100000_00010000,,_M_00004,44
86.946136,13.12,9.583,125.9,11100000_00010000,,_M_00004,44
86.97624135,13.12,9.581,125.8,11100000_00010000,,_M_00004,44
87.00431705,13.13,9.581,125.8,11100000_00010000,,_M_00004,44
87.03364015,13.13,9.583,125.9,11100000_00010000,,_M_00004,44
87.06207013,13.13,9.577,125.8,11100000_00010000,,_M_00004,44
87.08945155,13.12,9.581,125.8,11100000_00010000,,_M_00004,44
87.11898446,13.13,9.577,125.8,11100000_00010000,,_M_00004,44
87.14720607,13.12,9.577,125.8,11100000_00010000,,_M_00004,44
87.17976165,13.12,9.573,125.7,11100000_00010000,,_M_00004,44
87.20744848,13.12,9.571,125.7,11100000_00010000,,_M_00004,44
87.2356925,13.12,9.571,125.7,11100000_00010000,,_M_00004,44
87.26396799,13.12,9.571,125.7,11100000_00010000,,_M_00004,44
87.2916007,13.12,9.573,125.7,11100000_00010000,,_M_00004,44
87.32118511,13.13,9.573,125.8,11100000_00010000,,_M_00004,44
87.34957647,13.12,9.571,125.7,11100000_00010000,,_M_00004,44
87.37725377,13.13,9.571,125.7,11100000_00010000,,_M_00004,44
87.40551662,13.12,9.569,125.7,11100000_00010000,,_M_00004,44
87.43328404,13.13,9.571,125.7,11100000_00010000,,_M_00004,44
87.46207237,13.13,9.564,125.7,11100000_00010000,,_M_00004,44
87.49034166,13.13,9.569,125.7,11100000_00010000,,_M_00004,44
87.51862049,13.12,9.567,125.7,11100000_00010000,,_M_00004,44
87.5478189,13.13,9.562,125.6,11100000_00010000,,_M_00004,44
87.57585287,13.13,9.567,125.7,11100000_00010000,,_M_00004,44
87.60494184,13.12,9.562,125.6,11100000_00010000,,_M_00004,44
87.63296223,13.13,9.562,125.7,11100000_00010000,,_M_00004,44
87.66196632,13.13,9.562,125.7,11100000_00010000,,_M_00004,44
87.68960857,13.13,9.564,125.6,11100000_00010000,,_M_00004,44
87.71862745,13.13,9.562,125.6,11100000_00010000,,_M_00004,44
87.74749351,13.13,9.562,125.6,11100000_00010000,,_M_00004,44
87.77564406,13.13,9.56,125.6,11100000_00010000,,_M_00004,44
87.80510354,13.13,9.56,125.6,11100000_00010000,,_M_00004,44
87.83306623,13.13,9.558,125.6,11100000_00010000,,_M_00004,44
87.86106682,13.13,9.558,125.6,11100000_00010000,,_M_00004,44
87.88925004,13.13,9.56,125.6,11100000_00010000,,_M_00004,44
87.91841793,13.13,9.56,125.6,11100000_00010000,,_M_00004,44
87.94739199,13.13,9.556,125.5,11100000_00010000,,_M_00004,44
87.97547936,13.12,9.556,125.5,11100000_00010000,,_M_00004,44
88.0044477,13.13,9.554,125.5,11100000_00010000,,_M_00004,45
88.03331733,13.13,9.556,125.5,11100000_00010000,,_M_00004,45
88.06160975,13.13,9.552,125.5,11100000_00010000,,_M_00004,45
88.09088683,13.12,9.552,125.5,11100000_00010000,,_M_00004,45
88.11885047,13.12,9.552,125.4,11100000_00010000,,_M_00004,45
88.14685845,13.1,9.552,125.2,11100000_00010000,,_M_00004,45
88.17591906,13.06,9.55,124.9,11100000_00010000,,_M_00004,45
88.20394206,13.04,9.55,124.6,11100000_00010000,,_M_00004,45
88.23301697,13.03,9.552,124.5,11100000_00010000,,_M_00004,45
88.26194191,13.03,9.55,124.5,11100000_00010000,,_M_00004,45
88.2900176,13.03,9.548,124.5,11100000_00010000,,_M_00004,45
88.3190217,13.03,9.55,124.5,11100000_00010000,,_M_00004,45
88.34719467,13.03,9.546,124.5,11100000_00010000,,_M_00004,45
88.37633157,13.03,9.548,124.5,11100000_00010000,,_M_00004,45
88.40432644,13.03,9.55,124.5,11100000_00010000,,_M_00004,45
88.43341708,13.03,9.544,124.4,11100000_00010000,,_M_00004,45
88.46139216,13.03,9.544,124.4,11100000_00010000,,_M_00004,45
88.48965192,13.03,9.546,124.4,11100000_00010000,,_M_00004,45
88.51874495,13.03,9.542,124.4,11100000_00010000,,_M_00004,45
88.5476923,13.03,9.546,124.4,11100000_00010000,,_M_00004,45
88.57570291,13.03,9.544,124.4,11100000_00010000,,_M_00004,45
88.60407305,13.03,9.542,124.4,11100000_00010000,,_M_00004,45
88.63297796,13.03,9.54,124.4,11100000_00010000,,_M_00004,45
88.66199207,13.03,9.542,124.4,11100000_00010000,,_M_00004,45
88.68996716,13.03,9.54,124.4,11100000_00010000,,_M_00004,45
88.71905041,13.03,9.542,124.4,11100000_00010000,,_M_00004,45
88.74621272,13.03,9.54,124.4,11100000_00010000,,_M_00004,45
88.77627754,13.03,9.542,124.4,11100000_00010000,,_M_00004,45
88.80431747,13.03,9.54,124.3,11100000_00010000,,_M_00004,45
88.8333168,13.03,9.54,124.4,11100000_00010000,,_M_00004,45
88.8613925,13.03,9.536,124.3,11100000_00010000,,_M_00004,45
88.89036775,13.03,9.54,124.3,11100000_00010000,,_M_00004,45
88.91847897,13.03,9.534,124.3,11100000_00010000,,_M_00004,45
88.9474926,13.03,9.536,124.3,11100000_00010000,,_M_00004,45
88.97558093,13.03,9.538,124.3,11100000_00010000,,_M_00004,45
89.00452089,13.03,9.534,124.3,11100000_00010000,,_M_00004,45
89.03259587,13.03,9.536,124.3,11100000_00010000,,_M_00004,45
89.06151724,13.03,9.536,124.3,11100000_00010000,,_M_00004,45
89.09067202,13.03,9.53,124.2,11100000_00010000,,_M_00004,45
89.11921501,13.03,9.534,124.3,11100000_00010000,,_M_00004,45
89.14757586,13.03,9.534,124.2,11100000_00010000,,_M_00004,45
89.17563486,13.03,9.534,124.3,11100000_00010000,,_M_00004,45
89.20462084,13.03,9.532,124.3,11100000_00010000,,_M_00004,45
89.23264217,13.03,9.53,124.2,11100000_00010000,,_M_00004,45
89.26164293,13.03,9.532,124.3,11100000_00010000,,_M_00004,45
89.2896924,13.01,9.53,124,11100000_00010000,,_M_00004,45
89.31881785,12.97,9.53,123.8,11100000_00010000,,_M_00004,45
89.34752703,12.94,9.528,123.5,11100000_00010000,,_M_00004,45
89.37553644,12.92,9.526,123.2,11100000_00010000,,_M_00004,45
89.40464234,12.94,9.528,123.3,11100000_00010000,,_M_00004,45
89.43171334,12.94,9.526,123.3,11100000_00010000,,_M_00004,45
89.46172476,12.94,9.526,123.3,11100000_00010000,,_M_00004,45
89.48971677,12.94,9.524,123.3,11100000_00010000,,_M_00004,45
89.51881862,12.92,9.526,123.3,11100000_00010000,,_M_00004,45
89.54771733,12.92,9.528,123.2,11100000_00010000,,_M_00004,45
89.57582426,12.92,9.528,123.2,11100000_00010000,,_M_00004,45
89.60424209,12.92,9.526,123.2,11100000_00010000,,_M_00004,45
89.63331842,12.92,9.528,123.3,11100000_00010000,,_M_00004,45
89.66129613,12.94,9.522,123.2,11100000_00010000,,_M_00004,45
89.69019222,12.92,9.526,123.2,11100000_00010000,,_M_00004,45
89.71837473,12.92,9.522,123.2,11100000_00010000,,_M_00004,45
89.74727511,12.92,9.522,123.2,11100000_00010000,,_M_00004,45
89.7763536,12.94,9.524,123.2,11100000_00010000,,_M_00004,45
89.80429363,12.92,9.52,123.2,11100000_00010000,,_M_00004,45
89.83341765,12.92,9.522,123.2,11100000_00010000,,_M_00004,45
89.86131787,12.92,9.52,123.2,11100000_00010000,,_M_00004,45
89.89333868,12.94,9.518,123.2,11100000_00010000,,_M_00004,45
89.9214251,12.94,9.518,123.2,11100000_00010000,,_M_00004,45
89.94984198,12.92,9.522,123.2,11100000_00010000,,_M_00004,45
89.97814202,12.94,9.52,123.2,11100000_00010000,,_M_00004,45
90.00615168,12.92,9.518,123.1,11100000_00010000,,_M_00004,46
90.03474426,12.92,9.518,123.1,11100000_00010000,,_M_00004,46
90.06301737,12.92,9.518,123.1,11100000_00010000,,_M_00004,46
90.09103847,12.94,9.518,123.2,11100000_00010000,,_M_00004,46
90.11956763,12.94,9.516,123.2,11100000_00010000,,_M_00004,46
90.14786363,12.92,9.516,123.1,11100000_00010000,,_M_00004,46
90.17613602,12.92,9.516,123.1,11100000_00010000,,_M_00004,46
90.20442414,12.94,9.514,123.1,11100000_00010000,,_M_00004,46
90.23298979,12.94,9.514,123.1,11100000_00010000,,_M_00004,46
90.26212549,12.92,9.514,123.1,11100000_00010000,,_M_00004,46
90.2901938,12.92,9.512,123.1,11100000_00010000,,_M_00004,46
90.31919265,12.92,9.516,123.1,11100000_00010000,,_M_00004,46
90.34721732,12.92,9.512,123,11100000_00010000,,_M_00004,46
90.37624907,12.92,9.512,123.1,11100000_00010000,,_M_00004,46
90.40434217,12.92,9.516,123.1,11100000_00010000,,_M_00004,46
90.43331718,12.94,9.512,123.1,11100000_00010000,,_M_00004,46
90.46131754,12.94,9.512,123.1,11100000_00010000,,_M_00004,46
90.49033952,12.94,9.512,123.1,11100000_00010000,,_M_00004,46
90.51845026,12.92,9.51,123,11100000_00010000,,_M_00004,46
90.54739308,12.94,9.51,123.1,11100000_00010000,,_M_00004,46
90.57623935,12.92,9.508,123,11100000_00010000,,_M_00004,46
90.60434389,12.92,9.51,123,11100000_00010000,,_M_00004,46
90.63324308,12.9,9.512,122.7,11100000_00010000,,_M_00004,46
90.66120124,12.87,9.508,122.4,11100000_00010000,,_M_00004,46
90.69021106,12.85,9.51,122.2,11100000_00010000,,_M_00004,46
90.71829295,12.83,9.51,122.1,11100000_00010000,,_M_00004,46
90.74804711,12.83,9.508,122.1,11100000_00010000,,_M_00004,46
90.77618241,12.83,9.506,122,11100000_00010000,,_M_00004,46
90.80337381,12.83,9.504,122,11100000_00010000,,_M_00004,46
90.8334744,12.83,9.508,122.1,11100000_00010000,,_M_00004,46
90.86139464,12.83,9.504,122.1,11100000_00010000,,_M_00004,46
90.89042091,12.85,9.506,122.3,11100000_00010000,,_M_00004,46
90.91844225,12.9,9.506,122.8,11100000_00010000,,_M_00004,46
90.94751763,12.97,9.506,123.4,11100000_00010000,,_M_00004,46
90.97547603,13.01,9.508,123.8,11100000_00010000,,_M_00004,46
91.00372648,13.03,9.504,124,11100000_00010000,,_M_00004,46
91.03281808,13.03,9.506,123.9,11100000_00010000,,_M_00004,46
91.06181741,13.03,9.506,123.9,11100000_00010000,,_M_00004,46
91.0900135,13.03,9.5,123.9,11100000_00010000,,_M_00004,46
