,volts,amps,power,rctpower,linefreq,sysstatus,timestamp,M_ID,cycle
17243,119.74,14.611,1727.8,64.3,60020,01100000_00110010,313.3903024196625,_M_00004,157
17244,119.74,14.611,1727.8,64.3,60020,01100000_00110010,313.40519666671753,_M_00004,157
17245,119.74,14.611,1727.8,64.3,60020,01100000_00110010,313.42318415641785,_M_00004,157
17246,119.74,14.611,1727.8,64.3,60020,01100000_00110010,313.43991327285767,_M_00004,157
17247,119.72,14.704,1738.8,64.3,60020,01100000_00110010,313.4558711051941,_M_00004,157
17248,119.72,14.704,1738.8,64.3,60020,01100000_00110010,313.4719157218933,_M_00004,157
17249,119.72,14.704,1738.8,64.3,60020,01100000_00110010,313.4897587299347,_M_00004,157
17250,119.72,14.704,1738.8,64.3,60020,01100000_00110010,313.5058026313782,_M_00004,157
17251,119.74,14.683,1736.6,63.5,60020,01100000_00110010,313.52253103256226,_M_00004,157
17252,119.74,14.683,1736.6,63.5,60020,01100000_00110010,313.5389895439148,_M_00004,157
17253,119.74,14.683,1736.6,63.5,60020,01100000_00110010,313.55660223960876,_M_00004,157
17254,119.74,14.683,1736.6,63.5,60020,01100000_00110010,313.5725607872009,_M_00004,157
17255,119.72,14.729,1741.8,63.5,60020,01100000_00110010,313.5894949436188,_M_00004,157
17256,119.72,14.729,1741.8,63.5,60020,01100000_00110010,313.6054630279541,_M_00004,157
17257,119.72,14.729,1741.8,63.5,60020,01100000_00110010,313.6223840713501,_M_00004,157
17258,119.72,14.729,1741.8,63.5,60020,01100000_00110010,313.63932514190674,_M_00004,157
17259,119.74,14.738,1742.9,64.5,60020,01100000_00110010,313.6553292274475,_M_00004,157
17260,119.74,14.738,1742.9,64.5,60020,01100000_00110010,313.6722180843353,_M_00004,157
17261,119.74,14.738,1742.9,64.5,60020,01100000_00110010,313.68915843963623,_M_00004,157
17262,119.74,14.738,1742.9,64.5,60020,01100000_00110010,313.70610785484314,_M_00004,157
17263,119.76,14.688,1737.3,64.7,60020,01100000_00110010,313.72304582595825,_M_00004,157
17264,119.76,14.688,1737.3,64.7,60020,01100000_00110010,313.73969435691833,_M_00004,157
17265,119.76,14.688,1737.3,64.7,60020,01100000_00110010,313.75672459602356,_M_00004,157
17266,119.76,14.688,1737.3,64.7,60020,01100000_00110010,313.7735769748688,_M_00004,157
17267,119.74,14.729,1742.0,63.0,60020,01100000_00110010,313.78853011131287,_M_00004,157
17268,119.74,14.729,1742.0,63.0,60020,01100000_00110010,313.8055610656738,_M_00004,157
17269,119.74,14.729,1742.0,63.0,60020,01100000_00110010,313.82249450683594,_M_00004,157
17270,119.74,14.729,1742.0,63.0,60020,01100000_00110010,313.8383605480194,_M_00004,157
17271,119.76,14.602,1727.0,64.1,60020,01100000_00110010,313.8559639453888,_M_00004,157
17272,119.76,14.602,1727.0,64.1,60020,01100000_00110010,313.8722014427185,_M_00004,157
17273,119.76,14.602,1727.0,64.1,60020,01100000_00110010,313.8899390697479,_M_00004,157
17274,119.76,14.602,1727.0,64.1,60020,01100000_00110010,313.90646147727966,_M_00004,157
17275,119.74,14.715,1740.1,63.0,60020,01100000_00110010,313.92340874671936,_M_00004,157
17276,119.74,14.715,1740.1,63.0,60020,01100000_00110010,313.93919348716736,_M_00004,157
17277,119.74,14.715,1740.1,63.0,60020,01100000_00110010,313.955934047699,_M_00004,157
17278,119.74,14.715,1740.1,63.0,60020,01100000_00110010,313.97287583351135,_M_00004,157
17279,119.74,14.694,1737.7,63.9,60020,01100000_00110010,313.9896409511566,_M_00004,157
17040,119.74,14.694,1737.7,63.9,60020,01100000_00110010,314.00647592544556,_M_00004,158
17041,119.74,14.694,1737.7,63.9,60020,01100000_00110010,314.0234076976776,_M_00004,158
17042,119.74,14.694,1737.7,63.9,60020,01100000_00110010,314.0394504070282,_M_00004,158
17043,119.76,14.602,1727.1,63.4,60020,01100000_00110010,314.056453704834,_M_00004,158
17044,119.76,14.602,1727.1,63.4,60020,01100000_00110010,314.07398223876953,_M_00004,158
17045,119.76,14.602,1727.1,63.4,60020,01100000_00110010,314.0897767543793,_M_00004,158
17046,119.76,14.602,1727.1,63.4,60020,01100000_00110010,314.106321811676,_M_00004,158
17047,119.71,14.64,1730.9,64.5,60020,01100000_00110010,314.1230275630951,_M_00004,158
17048,119.71,14.64,1730.9,64.5,60020,01100000_00110010,314.1397774219513,_M_00004,158
17049,119.71,14.64,1730.9,64.5,60020,01100000_00110010,314.15661454200745,_M_00004,158
17050,119.71,14.64,1730.9,64.5,60020,01100000_00110010,314.17236733436584,_M_00004,158
17051,119.71,14.661,1733.4,63.5,60069,01100000_00110010,314.18923926353455,_M_00004,158
17052,119.71,14.661,1733.4,63.5,60069,01100000_00110010,314.2059953212738,_M_00004,158
17053,119.71,14.661,1733.4,63.5,60069,01100000_00110010,314.2227168083191,_M_00004,158
17054,119.71,14.661,1733.4,63.5,60069,01100000_00110010,314.23936462402344,_M_00004,158
17055,119.72,14.756,1744.8,65.4,60044,01100000_00110010,314.2560143470764,_M_00004,158
17056,119.72,14.756,1744.8,65.4,60044,01100000_00110010,314.27271580696106,_M_00004,158
17057,119.72,14.756,1744.8,65.4,60044,01100000_00110010,314.28938031196594,_M_00004,158
17058,119.72,14.756,1744.8,65.4,60044,01100000_00110010,314.30601477622986,_M_00004,158
17059,119.72,14.725,1741.4,62.3,60044,01100000_00110010,314.3227140903473,_M_00004,158
17060,119.72,14.725,1741.4,62.3,60044,01100000_00110010,314.3393647670746,_M_00004,158
17061,119.72,14.725,1741.4,62.3,60044,01100000_00110010,314.3559901714325,_M_00004,158
17062,119.72,14.725,1741.4,62.3,60044,01100000_00110010,314.3727774620056,_M_00004,158
17063,119.76,14.642,1731.8,64.5,60044,01100000_00110010,314.3887228965759,_M_00004,158
17064,119.76,14.642,1731.8,64.5,60044,01100000_00110010,314.4056656360626,_M_00004,158
17065,119.76,14.642,1731.8,64.5,60044,01100000_00110010,314.4216945171356,_M_00004,158
17066,119.76,14.642,1731.8,64.5,60044,01100000_00110010,314.43864011764526,_M_00004,158
17067,119.74,14.6,1726.6,62.8,60044,01100000_00110010,314.4555833339691,_M_00004,158
17068,119.74,14.6,1726.6,62.8,60044,01100000_00110010,314.4734902381897,_M_00004,158
17069,119.74,14.6,1726.6,62.8,60044,01100000_00110010,314.489714384079,_M_00004,158
17070,119.74,14.6,1726.6,62.8,60044,01100000_00110010,314.5062930583954,_M_00004,158
17071,119.76,14.631,1730.6,64.4,60044,01100000_00110010,314.52314043045044,_M_00004,158
17072,119.76,14.631,1730.6,64.4,60044,01100000_00110010,314.53897500038147,_M_00004,158
17073,119.76,14.631,1730.6,64.4,60044,01100000_00110010,314.5557153224945,_M_00004,158
17074,119.76,14.631,1730.6,64.4,60044,01100000_00110010,314.57259726524353,_M_00004,158
17075,119.74,14.619,1729.1,63.9,60044,01100000_00110010,314.5892894268036,_M_00004,158
17076,119.74,14.619,1729.1,63.9,60044,01100000_00110010,314.6059651374817,_M_00004,158
17077,119.74,14.619,1729.1,63.9,60044,01100000_00110010,314.6219205856323,_M_00004,158
17078,119.74,14.619,1729.1,63.9,60044,01100000_00110010,314.6395089626312,_M_00004,158
17079,119.74,14.656,1733.3,64.0,60044,01100000_00110010,314.65641832351685,_M_00004,158
17080,119.74,14.656,1733.3,64.0,60044,01100000_00110010,314.6732244491577,_M_00004,158
17081,119.74,14.656,1733.3,64.0,60044,01100000_00110010,314.6898910999298,_M_00004,158
17082,119.74,14.656,1733.3,64.0,60044,01100000_00110010,314.7065739631653,_M_00004,158
17083,119.72,14.627,1729.6,64.3,60044,01100000_00110010,314.72341561317444,_M_00004,158
17084,119.72,14.627,1729.6,64.3,60044,01100000_00110010,314.7397918701172,_M_00004,158
17085,119.72,14.627,1729.6,64.3,60044,01100000_00110010,314.75654339790344,_M_00004,158
17086,119.72,14.627,1729.6,64.3,60044,01100000_00110010,314.77342104911804,_M_00004,158
17087,119.74,14.623,1729.5,64.0,60044,01100000_00110010,314.7898154258728,_M_00004,158
17088,119.74,14.623,1729.5,64.0,60044,01100000_00110010,314.80654096603394,_M_00004,158
17089,119.74,14.623,1729.5,64.0,60044,01100000_00110010,314.8234157562256,_M_00004,158
17090,119.74,14.623,1729.5,64.0,60044,01100000_00110010,314.8390522003174,_M_00004,158
17091,119.74,14.69,1737.3,64.4,60020,01100000_00110010,314.85600209236145,_M_00004,158
17092,119.74,14.69,1737.3,64.4,60020,01100000_00110010,314.87295603752136,_M_00004,158
17093,119.74,14.69,1737.3,64.4,60020,01100000_00110010,314.88889145851135,_M_00004,158
17094,119.74,14.69,1737.3,64.4,60020,01100000_00110010,314.9068305492401,_M_00004,158
17095,119.78,14.646,1732.6,63.2,60020,01100000_00110010,314.92287254333496,_M_00004,158
17096,119.78,14.646,1732.6,63.2,60020,01100000_00110010,314.9398069381714,_M_00004,158
17097,119.78,14.646,1732.6,63.2,60020,01100000_00110010,314.95675349235535,_M_00004,158
17098,119.78,14.646,1732.6,63.2,60020,01100000_00110010,314.9735155105591,_M_00004,158
17099,119.78,14.613,1728.7,63.1,60020,01100000_00110010,314.9890601634979,_M_00004,158
17100,119.78,14.613,1728.7,63.1,60020,01100000_00110010,315.0057156085968,_M_00004,158
17101,119.78,14.613,1728.7,63.1,60020,01100000_00110010,315.0228650569916,_M_00004,158
17102,119.78,14.613,1728.7,63.1,60020,01100000_00110010,315.03959345817566,_M_00004,158
17103,119.72,14.688,1736.8,65.9,60020,01100000_00110010,315.055677652359,_M_00004,158
17104,119.72,14.688,1736.8,65.9,60020,01100000_00110010,315.0734407901764,_M_00004,158
17105,119.72,14.688,1736.8,65.9,60020,01100000_00110010,315.0893602371216,_M_00004,158
17106,119.72,14.688,1736.8,65.9,60020,01100000_00110010,315.1062412261963,_M_00004,158
17107,119.72,14.667,1734.5,62.6,60020,01100000_00110010,315.12294125556946,_M_00004,158
17108,119.72,14.667,1734.5,62.6,60020,01100000_00110010,315.1387815475464,_M_00004,158
17109,119.72,14.667,1734.5,62.6,60020,01100000_00110010,315.1562452316284,_M_00004,158
17110,119.72,14.667,1734.5,62.6,60020,01100000_00110010,315.172203540802,_M_00004,158
17111,119.76,14.581,1724.8,66.0,60020,01100000_00110010,315.18914556503296,_M_00004,158
17112,119.76,14.581,1724.8,66.0,60020,01100000_00110010,315.2060890197754,_M_00004,158
17113,119.76,14.581,1724.8,66.0,60020,01100000_00110010,315.22207713127136,_M_00004,158
17114,119.76,14.581,1724.8,66.0,60020,01100000_00110010,315.2391514778137,_M_00004,158
17115,119.74,14.675,1735.6,62.1,60020,01100000_00110010,315.2559654712677,_M_00004,158
17116,119.74,14.675,1735.6,62.1,60020,01100000_00110010,315.2727165222168,_M_00004,158
17117,119.74,14.675,1735.6,62.1,60020,01100000_00110010,315.2895917892456,_M_00004,158
17118,119.74,14.675,1735.6,62.1,60020,01100000_00110010,315.3062903881073,_M_00004,158
17119,119.76,14.544,1720.5,63.5,60020,01100000_00110010,315.32266640663147,_M_00004,158
17120,119.76,14.544,1720.5,63.5,60020,01100000_00110010,315.3392913341522,_M_00004,158
17121,119.76,14.544,1720.5,63.5,60020,01100000_00110010,315.35604095458984,_M_00004,158
17122,119.76,14.544,1720.5,63.5,60020,01100000_00110010,315.3729496002197,_M_00004,158
17123,119.74,14.544,1720.0,63.6,60020,01100000_00110010,315.3899257183075,_M_00004,158
17124,119.74,14.544,1720.0,63.6,60020,01100000_00110010,315.405965089798,_M_00004,158
17125,119.74,14.544,1720.0,63.6,60020,01100000_00110010,315.421914100647,_M_00004,158
17126,119.74,14.544,1720.0,63.6,60020,01100000_00110010,315.43977069854736,_M_00004,158
17127,119.74,14.613,1728.2,64.7,60020,01100000_00110010,315.45659136772156,_M_00004,158
17128,119.74,14.613,1728.2,64.7,60020,01100000_00110010,315.4733159542084,_M_00004,158
17129,119.74,14.613,1728.2,64.7,60020,01100000_00110010,315.48964738845825,_M_00004,158
17130,119.74,14.613,1728.2,64.7,60020,01100000_00110010,315.50636649131775,_M_00004,158
17131,119.78,14.594,1726.4,62.9,60020,01100000_00110010,315.52301836013794,_M_00004,158
17132,119.78,14.594,1726.4,62.9,60020,01100000_00110010,315.5396885871887,_M_00004,158
17133,119.78,14.594,1726.4,62.9,60020,01100000_00110010,315.55573177337646,_M_00004,158
17134,119.78,14.594,1726.4,62.9,60020,01100000_00110010,315.57239532470703,_M_00004,158
17135,119.76,14.565,1723.0,63.4,60020,01100000_00110010,315.5890736579895,_M_00004,158
17136,119.76,14.565,1723.0,63.4,60020,01100000_00110010,315.605925321579,_M_00004,158
17137,119.76,14.565,1723.0,63.4,60020,01100000_00110010,315.6227159500122,_M_00004,158
17138,119.76,14.565,1723.0,63.4,60020,01100000_00110010,315.6393675804138,_M_00004,158
17139,119.74,14.602,1726.9,65.2,60020,01100000_00110010,315.6560161113739,_M_00004,158
17140,119.74,14.602,1726.9,65.2,60020,01100000_00110010,315.67271661758423,_M_00004,158
17141,119.74,14.602,1726.9,65.2,60020,01100000_00110010,315.6895663738251,_M_00004,158
17142,119.74,14.602,1726.9,65.2,60020,01100000_00110010,315.7067177295685,_M_00004,158
17143,119.72,14.644,1731.6,63.9,60020,01100000_00110010,315.72241711616516,_M_00004,158
17144,119.72,14.644,1731.6,63.9,60020,01100000_00110010,315.73909616470337,_M_00004,158
17145,119.72,14.644,1731.6,63.9,60020,01100000_00110010,315.75579166412354,_M_00004,158
17146,119.72,14.644,1731.6,63.9,60020,01100000_00110010,315.7729911804199,_M_00004,158
17147,119.72,14.706,1739.0,64.6,60020,01100000_00110010,315.7898666858673,_M_00004,158
17148,119.72,14.706,1739.0,64.6,60020,01100000_00110010,315.80682039260864,_M_00004,158
17149,119.72,14.706,1739.0,64.6,60020,01100000_00110010,315.82271695137024,_M_00004,158
17150,119.72,14.706,1739.0,64.6,60020,01100000_00110010,315.8394224643707,_M_00004,158
17151,119.72,14.658,1733.4,64.7,60020,01100000_00110010,315.8560733795166,_M_00004,158
17152,119.72,14.658,1733.4,64.7,60020,01100000_00110010,315.87291646003723,_M_00004,158
17153,119.72,14.658,1733.4,64.7,60020,01100000_00110010,315.8897166252136,_M_00004,158
17154,119.72,14.658,1733.4,64.7,60020,01100000_00110010,315.90659189224243,_M_00004,158
17155,119.72,14.629,1729.8,63.4,60020,01100000_00110010,315.9225506782532,_M_00004,158
17156,119.72,14.629,1729.8,63.4,60020,01100000_00110010,315.93949460983276,_M_00004,158
17157,119.72,14.629,1729.8,63.4,60020,01100000_00110010,315.95644211769104,_M_00004,158
17158,119.72,14.629,1729.8,63.4,60020,01100000_00110010,315.9733798503876,_M_00004,158
17159,119.72,14.671,1734.7,61.9,60020,01100000_00110010,315.989373922348,_M_00004,158
16920,119.72,14.671,1734.7,61.9,60020,01100000_00110010,316.00527334213257,_M_00004,159
16921,119.72,14.671,1734.7,61.9,60020,01100000_00110010,316.0222182273865,_M_00004,159
16922,119.72,14.671,1734.7,61.9,60020,01100000_00110010,316.03916215896606,_M_00004,159
16923,119.72,14.548,1720.4,65.4,60020,01100000_00110010,316.0561058521271,_M_00004,159
16924,119.72,14.548,1720.4,65.4,60020,01100000_00110010,316.0728271007538,_M_00004,159
16925,119.72,14.548,1720.4,65.4,60020,01100000_00110010,316.0897159576416,_M_00004,159
16926,119.72,14.548,1720.4,65.4,60020,01100000_00110010,316.1066439151764,_M_00004,159
16927,119.72,14.636,1730.5,63.2,60020,01100000_00110010,316.12359142303467,_M_00004,159
16928,119.72,14.636,1730.5,63.2,60020,01100000_00110010,316.13971757888794,_M_00004,159
16929,119.72,14.636,1730.5,63.2,60020,01100000_00110010,316.15659260749817,_M_00004,159
16930,119.72,14.636,1730.5,63.2,60020,01100000_00110010,316.17334246635437,_M_00004,159
16931,119.72,14.646,1731.9,63.2,60020,01100000_00110010,316.1897234916687,_M_00004,159
16932,119.72,14.646,1731.9,63.2,60020,01100000_00110010,316.2057683467865,_M_00004,159
16933,119.72,14.646,1731.9,63.2,60020,01100000_00110010,316.2216258049011,_M_00004,159
16934,119.72,14.646,1731.9,63.2,60020,01100000_00110010,316.238569021225,_M_00004,159
16935,119.74,14.665,1734.3,63.7,60020,01100000_00110010,316.25650930404663,_M_00004,159
16936,119.74,14.665,1734.3,63.7,60020,01100000_00110010,316.27275824546814,_M_00004,159
16937,119.74,14.665,1734.3,63.7,60020,01100000_00110010,316.2897198200226,_M_00004,159
16938,119.74,14.665,1734.3,63.7,60020,01100000_00110010,316.3065917491913,_M_00004,159
16939,119.72,14.615,1728.2,64.0,60020,01100000_00110010,316.32282042503357,_M_00004,159
16940,119.72,14.615,1728.2,64.0,60020,01100000_00110010,316.33961749076843,_M_00004,159
16941,119.72,14.615,1728.2,64.0,60020,01100000_00110010,316.35636734962463,_M_00004,159
16942,119.72,14.615,1728.2,64.0,60020,01100000_00110010,316.37225818634033,_M_00004,159
16943,119.76,14.625,1729.9,63.5,60020,01100000_00110010,316.3892104625702,_M_00004,159
16944,119.76,14.625,1729.9,63.5,60020,01100000_00110010,316.4061598777771,_M_00004,159
16945,119.76,14.625,1729.9,63.5,60020,01100000_00110010,316.42318654060364,_M_00004,159
16946,119.76,14.625,1729.9,63.5,60020,01100000_00110010,316.4400420188904,_M_00004,159
16947,119.76,14.621,1729.5,65.4,60020,01100000_00110010,316.4559876918793,_M_00004,159
16948,119.76,14.621,1729.5,65.4,60020,01100000_00110010,316.47270488739014,_M_00004,159
16949,119.76,14.621,1729.5,65.4,60020,01100000_00110010,316.48941922187805,_M_00004,159
16950,119.76,14.621,1729.5,65.4,60020,01100000_00110010,316.5054576396942,_M_00004,159
16951,119.78,14.615,1728.9,63.9,60020,01100000_00110010,316.5235800743103,_M_00004,159
16952,119.78,14.615,1728.9,63.9,60020,01100000_00110010,316.5393452644348,_M_00004,159
16953,119.78,14.615,1728.9,63.9,60020,01100000_00110010,316.5562069416046,_M_00004,159
16954,119.78,14.615,1728.9,63.9,60020,01100000_00110010,316.5731506347656,_M_00004,159
16955,119.78,14.683,1737.3,61.8,60020,01100000_00110010,316.5900938510895,_M_00004,159
16956,119.78,14.683,1737.3,61.8,60020,01100000_00110010,316.6051242351532,_M_00004,159
16957,119.78,14.683,1737.3,61.8,60020,01100000_00110010,316.6220693588257,_M_00004,159
16958,119.78,14.683,1737.3,61.8,60020,01100000_00110010,316.63997411727905,_M_00004,159
16959,119.78,14.644,1732.4,64.1,60020,01100000_00110010,316.6561760902405,_M_00004,159
16960,119.78,14.644,1732.4,64.1,60020,01100000_00110010,316.67311835289,_M_00004,159
16961,119.78,14.644,1732.4,64.1,60020,01100000_00110010,316.6901361942291,_M_00004,159
16962,119.78,14.644,1732.4,64.1,60020,01100000_00110010,316.7051827907562,_M_00004,159
16963,119.78,14.604,1727.6,62.9,60020,01100000_00110010,316.7230718135834,_M_00004,159
16964,119.78,14.604,1727.6,62.9,60020,01100000_00110010,316.7390601634979,_M_00004,159
16965,119.78,14.604,1727.6,62.9,60020,01100000_00110010,316.75691294670105,_M_00004,159
16966,119.78,14.604,1727.6,62.9,60020,01100000_00110010,316.7728590965271,_M_00004,159
16967,119.81,14.542,1720.7,64.5,60020,01100000_00110010,316.78984212875366,_M_00004,159
16968,119.81,14.542,1720.7,64.5,60020,01100000_00110010,316.8067879676819,_M_00004,159
16969,119.81,14.542,1720.7,64.5,60020,01100000_00110010,316.8218173980713,_M_00004,159
16970,119.81,14.542,1720.7,64.5,60020,01100000_00110010,316.8386769294739,_M_00004,159
16971,119.78,14.661,1734.3,63.6,60020,01100000_00110010,316.8566665649414,_M_00004,159
16972,119.78,14.661,1734.3,63.6,60020,01100000_00110010,316.87266397476196,_M_00004,159
16973,119.78,14.661,1734.3,63.6,60020,01100000_00110010,316.8896026611328,_M_00004,159
16974,119.78,14.661,1734.3,63.6,60020,01100000_00110010,316.90555119514465,_M_00004,159
16975,119.78,14.663,1734.6,64.3,60020,01100000_00110010,316.9224910736084,_M_00004,159
16976,119.78,14.663,1734.6,64.3,60020,01100000_00110010,316.93947863578796,_M_00004,159
16977,119.78,14.663,1734.6,64.3,60020,01100000_00110010,316.95546197891235,_M_00004,159
16978,119.78,14.663,1734.6,64.3,60020,01100000_00110010,316.97232484817505,_M_00004,159
16979,119.76,14.648,1732.7,64.5,60020,01100000_00110010,316.990266084671,_M_00004,159
16980,119.76,14.648,1732.7,64.5,60020,01100000_00110010,317.00622296333313,_M_00004,159
16981,119.76,14.648,1732.7,64.5,60020,01100000_00110010,317.02316427230835,_M_00004,159
16982,119.76,14.648,1732.7,64.5,60020,01100000_00110010,317.04011130332947,_M_00004,159
16983,119.76,14.79,1749.5,64.0,60020,01100000_00110010,317.05605483055115,_M_00004,159
16984,119.76,14.79,1749.5,64.0,60020,01100000_00110010,317.0720818042755,_M_00004,159
16985,119.76,14.79,1749.5,64.0,60020,01100000_00110010,317.09017872810364,_M_00004,159
16986,119.76,14.79,1749.5,64.0,60020,01100000_00110010,317.10522270202637,_M_00004,159
16987,119.72,14.694,1737.7,61.0,60020,01100000_00110010,317.12245655059814,_M_00004,159
16988,119.72,14.694,1737.7,61.0,60020,01100000_00110010,317.13931941986084,_M_00004,159
16989,119.72,14.694,1737.7,61.0,60020,01100000_00110010,317.15626406669617,_M_00004,159
16990,119.72,14.694,1737.7,61.0,60020,01100000_00110010,317.172208070755,_M_00004,159
16991,119.72,14.621,1729.0,62.9,60020,01100000_00110010,317.1901490688324,_M_00004,159
16992,119.72,14.621,1729.0,62.9,60020,01100000_00110010,317.20510697364807,_M_00004,159
16993,119.72,14.621,1729.0,62.9,60020,01100000_00110010,317.22205090522766,_M_00004,159
16994,119.72,14.621,1729.0,62.9,60020,01100000_00110010,317.23909044265747,_M_00004,159
16995,119.74,14.598,1726.3,64.0,60044,01100000_00110010,317.25593543052673,_M_00004,159
16996,119.74,14.598,1726.3,64.0,60044,01100000_00110010,317.27287888526917,_M_00004,159
16997,119.74,14.598,1726.3,64.0,60044,01100000_00110010,317.2898209095001,_M_00004,159
16998,119.74,14.598,1726.3,64.0,60044,01100000_00110010,317.306764125824,_M_00004,159
16999,119.74,14.704,1739.0,63.9,60020,01100000_00110010,317.3227574825287,_M_00004,159
17000,119.74,14.704,1739.0,63.9,60020,01100000_00110010,317.33866477012634,_M_00004,159
17001,119.74,14.704,1739.0,63.9,60020,01100000_00110010,317.3556225299835,_M_00004,159
17002,119.74,14.704,1739.0,63.9,60020,01100000_00110010,317.37354850769043,_M_00004,159
17003,119.76,14.69,1737.7,64.6,60020,01100000_00110010,317.3884994983673,_M_00004,159
17004,119.76,14.69,1737.7,64.6,60020,01100000_00110010,317.4055206775665,_M_00004,159
17005,119.76,14.69,1737.7,64.6,60020,01100000_00110010,317.4234275817871,_M_00004,159
17006,119.76,14.69,1737.7,64.6,60020,01100000_00110010,317.438330411911,_M_00004,159
17007,119.8,14.646,1732.9,62.0,60020,01100000_00110010,317.4562740325928,_M_00004,159
17008,119.8,14.646,1732.9,62.0,60020,01100000_00110010,317.47321581840515,_M_00004,159
17009,119.8,14.646,1732.9,62.0,60020,01100000_00110010,317.4901580810547,_M_00004,159
17010,119.8,14.646,1732.9,62.0,60020,01100000_00110010,317.5051226615906,_M_00004,159
17011,119.8,14.625,1730.5,64.4,60020,01100000_00110010,317.5220515727997,_M_00004,159
17012,119.8,14.625,1730.5,64.4,60020,01100000_00110010,317.5390865802765,_M_00004,159
17013,119.8,14.625,1730.5,64.4,60020,01100000_00110010,317.55608010292053,_M_00004,159
17014,119.8,14.625,1730.5,64.4,60020,01100000_00110010,317.57297444343567,_M_00004,159
17015,119.81,14.652,1733.9,64.6,60020,01100000_00110010,317.5899193286896,_M_00004,159
17016,119.81,14.652,1733.9,64.6,60020,01100000_00110010,317.60686230659485,_M_00004,159
17017,119.81,14.652,1733.9,64.6,60020,01100000_00110010,317.6228520870209,_M_00004,159
17018,119.81,14.652,1733.9,64.6,60020,01100000_00110010,317.63975048065186,_M_00004,159
17019,119.81,14.715,1741.3,64.2,60020,01100000_00110010,317.6567454338074,_M_00004,159
17020,119.81,14.715,1741.3,64.2,60020,01100000_00110010,317.6726551055908,_M_00004,159
17021,119.81,14.715,1741.3,64.2,60020,01100000_00110010,317.6895864009857,_M_00004,159
17022,119.81,14.715,1741.3,64.2,60020,01100000_00110010,317.7065260410309,_M_00004,159
17023,119.81,14.627,1731.2,63.0,60020,01100000_00110010,317.7224760055542,_M_00004,159
17024,119.81,14.627,1731.2,63.0,60020,01100000_00110010,317.7384240627289,_M_00004,159
17025,119.81,14.627,1731.2,63.0,60020,01100000_00110010,317.7561619281769,_M_00004,159
17026,119.81,14.627,1731.2,63.0,60020,01100000_00110010,317.77211141586304,_M_00004,159
17027,119.81,14.638,1732.0,65.5,60020,01100000_00110010,317.7900447845459,_M_00004,159
17028,119.81,14.638,1732.0,65.5,60020,01100000_00110010,317.80600142478943,_M_00004,159
17029,119.81,14.638,1732.0,65.5,60020,01100000_00110010,317.82293725013733,_M_00004,159
17030,119.81,14.638,1732.0,65.5,60020,01100000_00110010,317.8398787975311,_M_00004,159
17031,119.78,14.713,1740.7,62.8,60020,01100000_00110010,317.8559081554413,_M_00004,159
17032,119.78,14.713,1740.7,62.8,60020,01100000_00110010,317.8728172779083,_M_00004,159
17033,119.78,14.713,1740.7,62.8,60020,01100000_00110010,317.88976764678955,_M_00004,159
17034,119.78,14.713,1740.7,62.8,60020,01100000_00110010,317.9067027568817,_M_00004,159
17035,119.81,14.656,1734.3,64.1,60020,01100000_00110010,317.92359948158264,_M_00004,159
17036,119.81,14.656,1734.3,64.1,60020,01100000_00110010,317.9385492801666,_M_00004,159
17037,119.81,14.656,1734.3,64.1,60020,01100000_00110010,317.9556784629822,_M_00004,159
17038,119.81,14.656,1734.3,64.1,60020,01100000_00110010,317.9724371433258,_M_00004,159
17039,119.81,14.606,1728.6,63.0,60020,01100000_00110010,317.98838233947754,_M_00004,159
16800,119.81,14.606,1728.6,63.0,60020,01100000_00110010,318.00632405281067,_M_00004,160
16801,119.81,14.606,1728.6,63.0,60020,01100000_00110010,318.0232663154602,_M_00004,160
16802,119.81,14.606,1728.6,63.0,60020,01100000_00110010,318.0402159690857,_M_00004,160
16803,119.81,14.55,1722.0,62.7,60020,01100000_00110010,318.0559718608856,_M_00004,160
16804,119.81,14.55,1722.0,62.7,60020,01100000_00110010,318.07258653640747,_M_00004,160
16805,119.81,14.55,1722.0,62.7,60020,01100000_00110010,318.08945417404175,_M_00004,160
16806,119.81,14.55,1722.0,62.7,60020,01100000_00110010,318.10621762275696,_M_00004,160
16807,119.81,14.583,1725.6,64.7,60020,01100000_00110010,318.1225574016571,_M_00004,160
16808,119.81,14.583,1725.6,64.7,60020,01100000_00110010,318.139285326004,_M_00004,160
16809,119.81,14.583,1725.6,64.7,60020,01100000_00110010,318.15615010261536,_M_00004,160
16810,119.81,14.583,1725.6,64.7,60020,01100000_00110010,318.17288088798523,_M_00004,160
16811,119.8,14.621,1729.9,64.5,60020,01100000_00110010,318.1894977092743,_M_00004,160
16812,119.8,14.621,1729.9,64.5,60020,01100000_00110010,318.2055490016937,_M_00004,160
16813,119.8,14.621,1729.9,64.5,60020,01100000_00110010,318.22248935699463,_M_00004,160
16814,119.8,14.621,1729.9,64.5,60020,01100000_00110010,318.2393443584442,_M_00004,160
16815,119.74,14.7,1738.5,65.2,60020,01100000_00110010,318.25628685951233,_M_00004,160
16816,119.74,14.7,1738.5,65.2,60020,01100000_00110010,318.2732284069061,_M_00004,160
16817,119.74,14.7,1738.5,65.2,60020,01100000_00110010,318.2901759147644,_M_00004,160
16818,119.74,14.7,1738.5,65.2,60020,01100000_00110010,318.3059594631195,_M_00004,160
16819,119.74,14.74,1743.1,63.8,60020,01100000_00110010,318.3228380680084,_M_00004,160
