,volts,amps,power,sysstatus,timestamp,M_ID
2384,15.05,0.071,1.1,11100000_00010000,8.117570162,_M_00005
2385,15.03,0.073,1.1,11100000_00010000,8.147633553,_M_00005
2386,15.03,0.073,1.1,11100000_00010000,8.175732136,_M_00005
2387,15.01,0.069,1,11100000_00010000,8.204608679,_M_00005
2388,15.01,0.075,1.1,11100000_00010000,8.232530594,_M_00005
2389,15.03,0.073,1.1,11100000_00010000,8.261038303,_M_00005
2390,15.03,0.073,1.1,11100000_00010000,8.289833307,_M_00005
2391,15.03,0.075,1.1,11100000_00010000,8.318853617,_M_00005
2392,15.03,0.075,1.1,11100000_00010000,8.346804619,_M_00005
2393,15.03,0.075,1.1,11100000_00010000,8.375778913,_M_00005
2394,15.01,0.073,1.1,11100000_00010000,8.404550791,_M_00005
2395,15.03,0.071,1.1,11100000_00010000,8.433584929,_M_00005
2396,15.01,0.073,1.1,11100000_00010000,8.461260319,_M_00005
2397,15.03,0.073,1.1,11100000_00010000,8.490335464,_M_00005
2398,15.03,0.075,1.1,11100000_00010000,8.519152403,_M_00005
2399,15.01,0.075,1.1,11100000_00010000,8.547205687,_M_00005
2400,15.01,0.075,1.1,11100000_00010000,8.575807333,_M_00005
2401,15.01,0.075,1.1,11100000_00010000,8.604783058,_M_00005
2402,15.01,0.077,1.1,11100000_00010000,8.632574558,_M_00005
2403,15.03,0.073,1.1,11100000_00010000,8.661525726,_M_00005
2404,15.03,0.073,1.1,11100000_00010000,8.69055438,_M_00005
2405,15.01,0.075,1.1,11100000_00010000,8.718540907,_M_00005
2406,15.03,0.075,1.1,11100000_00010000,8.746828318,_M_00005
2407,15.01,0.073,1.1,11100000_00010000,8.775776863,_M_00005
2408,15.03,0.075,1.1,11100000_00010000,8.804603815,_M_00005
2409,15.01,0.079,1.2,11100000_00010000,8.831970453,_M_00005
2410,15.01,0.079,1.2,11100000_00010000,8.861142635,_M_00005
2411,15.03,0.077,1.2,11100000_00010000,8.890102386,_M_00005
2412,15.01,0.079,1.2,11100000_00010000,8.918904305,_M_00005
2413,15.01,0.081,1.2,11100000_00010000,8.947454453,_M_00005
2414,15.03,0.085,1.3,11100000_00010000,8.974797726,_M_00005
2415,15.01,0.081,1.2,11100000_00010000,9.004782677,_M_00005
2416,15.03,0.079,1.2,11100000_00010000,9.03269577,_M_00005
2417,15.01,0.071,1.1,11100000_00010000,9.06137228,_M_00005
2418,15.01,0.073,1.1,11100000_00010000,9.09043169,_M_00005
2419,15.01,0.077,1.1,11100000_00010000,9.119022131,_M_00005
2420,15.01,0.081,1.2,11100000_00010000,9.146975756,_M_00005
2421,15.03,0.079,1.2,11100000_00010000,9.175729752,_M_00005
2422,15.01,0.081,1.2,11100000_00010000,9.204002857,_M_00005
2423,15.01,0.081,1.2,11100000_00010000,9.233231068,_M_00005
2424,15.01,0.075,1.1,11100000_00010000,9.260839939,_M_00005
2425,15.01,0.077,1.1,11100000_00010000,9.290551186,_M_00005
2426,15.03,0.075,1.1,11100000_00010000,9.318502903,_M_00005
2427,15.01,0.079,1.2,11100000_00010000,9.346901417,_M_00005
2428,15.03,0.079,1.2,11100000_00010000,9.375736237,_M_00005
2429,15.03,0.079,1.2,11100000_00010000,9.404484987,_M_00005
2430,15.03,0.079,1.2,11100000_00010000,9.433484554,_M_00005
2431,15.01,0.077,1.1,11100000_00010000,9.460765362,_M_00005
2432,15.01,0.067,1,11100000_00010000,9.489825964,_M_00005
2433,15.01,0.067,1,11100000_00010000,9.518880844,_M_00005
2434,15.01,0.065,1,11100000_00010000,9.547500134,_M_00005
2435,15.01,0.069,1,11100000_00010000,9.576255083,_M_00005
2436,15.03,0.069,1,11100000_00010000,9.604299784,_M_00005
2437,15.01,0.069,1,11100000_00010000,9.633262157,_M_00005
2438,15.01,0.067,1,11100000_00010000,9.660562754,_M_00005
2439,15.01,0.067,1,11100000_00010000,9.689901114,_M_00005
2440,15.03,0.069,1,11100000_00010000,9.719124556,_M_00005
2441,15.01,0.069,1,11100000_00010000,9.747349501,_M_00005
2442,15.03,0.069,1,11100000_00010000,9.775330305,_M_00005
2443,15.01,0.067,1,11100000_00010000,9.804301023,_M_00005
2444,15.01,0.065,1,11100000_00010000,9.833024502,_M_00005
2445,15.01,0.065,1,11100000_00010000,9.862079382,_M_00005
2446,15.01,0.067,1,11100000_00010000,9.89007473,_M_00005
2447,15.03,0.069,1,11100000_00010000,9.919025183,_M_00005
2448,15.01,0.067,1,11100000_00010000,9.947696209,_M_00005
2449,15.01,0.069,1,11100000_00010000,9.975749969,_M_00005
2310,15.01,0.067,1,11100000_00010000,10.00432539,_M_00005
2311,15.01,0.069,1,11100000_00010000,10.03327966,_M_00005
2312,15.01,0.069,1,11100000_00010000,10.06204939,_M_00005
2313,15.01,0.067,1,11100000_00010000,10.0903995,_M_00005
2314,15.01,0.069,1,11100000_00010000,10.11866188,_M_00005
2315,15.03,0.067,1,11100000_00010000,10.14773083,_M_00005
2316,15.03,0.069,1,11100000_00010000,10.17594957,_M_00005
2317,15.03,0.069,1,11100000_00010000,10.20390463,_M_00005
2318,15.01,0.069,1,11100000_00010000,10.2322762,_M_00005
2319,15.03,0.069,1,11100000_00010000,10.26127863,_M_00005
2320,15.01,0.069,1,11100000_00010000,10.29004216,_M_00005
2321,15.03,0.067,1,11100000_00010000,10.31904674,_M_00005
2322,15.03,0.069,1,11100000_00010000,10.34726477,_M_00005
2323,15.03,0.071,1.1,11100000_00010000,10.37599134,_M_00005
2324,15.01,0.065,1,11100000_00010000,10.40475035,_M_00005
2325,15.01,0.071,1.1,11100000_00010000,10.43271303,_M_00005
2326,15.01,0.101,1.2,11100000_00010000,10.46114922,_M_00005
2327,14.84,1.168,16.8,11100000_00010000,10.49002314,_M_00005
2328,15.09,1.125,17,11100000_00010000,10.51903248,_M_00005
2329,15.05,1.117,16.8,11100000_00010000,10.54710388,_M_00005
2330,15.03,1.115,16.7,11100000_00010000,10.57582307,_M_00005
2331,15.03,1.115,16.8,11100000_00010000,10.60437822,_M_00005
2332,15.01,1.115,16.7,11100000_00010000,10.63332438,_M_00005
2333,15,1.117,16.7,11100000_00010000,10.66142297,_M_00005
2334,15,1.113,16.7,11100000_00010000,10.69042563,_M_00005
2335,15,1.113,16.7,11100000_00010000,10.71909881,_M_00005
2336,15,1.115,16.7,11100000_00010000,10.74704814,_M_00005
2337,15,1.117,16.7,11100000_00010000,10.77637362,_M_00005
2338,15,1.113,16.7,11100000_00010000,10.8043263,_M_00005
2339,15,1.117,16.8,11100000_00010000,10.83307242,_M_00005
2340,15,1.119,16.8,11100000_00010000,10.86114693,_M_00005
2341,15,1.119,16.8,11100000_00010000,10.8898983,_M_00005
2342,15,1.127,16.9,11100000_00010000,10.91894722,_M_00005
2343,15.01,1.131,17,11100000_00010000,10.94707274,_M_00005
2344,15,1.127,16.9,11100000_00010000,10.97615719,_M_00005
2345,15.01,1.133,17,11100000_00010000,11.00482202,_M_00005
2346,15,1.125,16.9,11100000_00010000,11.03257632,_M_00005
